user_id,ll_pooled,ll_pers,test_purchases,delta_ll
29468,-18.417728804992553,-17.55821834532251,5.0,-0.8595104596700445
29642,-2.2421912613440482,-2.6962044038150594,0.0,0.4540131424710112
29769,-12.736447817161674,-16.902418780574155,3.0,4.165970963412482
29896,-2.044624491194121,-1.7850568292146498,0.0,-0.25956766197947134
29989,-29.958708334316512,-33.94687249865725,9.0,3.9881641643407377
30072,-6.241993453647358,-10.740347548619846,1.0,4.4983540949724885
30128,-35.1854322970558,-32.41087352329377,12.0,-2.774558773762024
30244,-14.470236265573725,-14.606779569185735,4.0,0.13654330361200984
30370,-5.68600702003171,-4.950047410509845,1.0,-0.7359596095218643
30375,-9.257057464240306,-8.490769005737926,2.0,-0.7662884585023804
30399,-2.009065834718071,-0.8739092546142408,0.0,-1.1351565801038304
30427,-2.07098017953853,-1.502448762216766,0.0,-0.5685314173217639
30586,-25.725384701462268,-36.05137939319188,12.0,10.325994691729612
30612,-18.419149437916428,-20.309905040484995,6.0,1.890755602568568
30945,-66.53471909391338,-67.84132140389018,23.0,1.306602309976796
30954,-2.649176537871706,-0.8739092546142408,0.0,-1.7752672832574652
31047,-12.054206977359543,-14.306135085969627,3.0,2.251928108610084
31090,-53.63418227650011,-51.760730200376756,21.0,-1.8734520761233568
31207,-23.07548134149182,-24.48392847555534,7.0,1.4084471340635218
31683,-13.585874964164358,-17.872997611272826,3.0,4.287122647108468
31877,-3.0657781923882905,-2.2899627757125125,0.0,-0.775815416675778
31890,-66.32556847085458,-53.62036846809394,16.0,-12.705200002760634
31904,-33.96550367078558,-40.66034936773553,10.0,6.6948456969499475
31909,-23.364612889207727,-22.68741072301116,6.0,-0.6772021661965688
32022,-62.760940155891426,-77.4927670637429,21.0,14.731826907851477
32091,-48.64695209073824,-48.84549466280303,21.0,0.1985425720647882
32113,-6.68080082792203,-7.951513385099649,1.0,1.2707125571776192
32224,-9.399804481618643,-8.693065721674193,2.0,-0.7067387599444501
32226,-23.200671878261772,-22.82609542442976,7.0,-0.3745764538320131
32235,-22.814045577859407,-23.482862197139465,7.0,0.668816619280058
32275,-5.714327729977802,-5.077156046426035,1.0,-0.6371716835517667
32319,-5.5062886058687575,-4.93068181403096,1.0,-0.5756067918377976
32378,-33.688151787970746,-33.10854305666204,9.0,-0.5796087313087028
32517,-7.003659000047212,-6.1549022829986,1.0,-0.8487567170486114
32559,-16.75397049592659,-30.61057387891353,6.0,13.85660338298694
32644,-2.258022677655622,-1.19970354560459,0.0,-1.058319132051032
32765,-30.720676164724114,-28.458753518851207,8.0,-2.2619226458729074
32923,-32.10667324951698,-29.685945211123894,12.0,-2.4207280383930865
32957,-3.4714070386985774,-3.607351978415468,0.0,0.1359449397168908
