user_id,ll_joint,ll_experimental_1_hawkes,test_purchases,delta_ll
15803,-31.808927438067613,-31.40340221385072,11.0,-0.40552522421689474
15954,-56.20919668726967,-56.91085592233115,22.0,0.7016592350614843
16051,-63.05199276291988,-61.15895490504702,25.0,-1.8930378578728622
16082,-1.0550959615416977,-1.2755560028453818,0.0,0.22046004130368413
16306,-0.7648646809602756,-0.8050410765564245,0.0,0.04017639559614894
16355,-4.635669563466603,-4.819725537765692,1.0,0.18405597429908838
16360,-2.5461274008531993,-2.690012734857071,0.0,0.1438853340038717
16387,-8.574063643270556,-8.292269178954083,1.0,-0.2817944643164729
16483,-6.220532107534482,-6.574466045722618,1.0,0.3539339381881357
16492,-18.76798705992692,-10.649919058359048,2.0,-8.118068001567872
16612,-11.511908914580038,-11.520002066009766,3.0,0.008093151429727996
16907,-11.623788567533845,-10.72717666817518,2.0,-0.8966118993586658
16982,-5.550453222424316,-5.391681813226196,1.0,-0.1587714091981205
17104,-12.486101854707954,-12.015402850202246,3.0,-0.47069900450570756
17189,-20.444620237991035,-22.219154987179692,4.0,1.774534749188657
17225,-4.615152564247483,-4.6632672324769295,1.0,0.04811466822944688
17237,-110.69691962969159,-103.2151300247181,39.0,-7.4817896049734856
17415,-13.027424353617867,-12.589260974018146,3.0,-0.43816337959972174
17601,-12.129003784796291,-12.104042799248782,3.0,-0.024960985547508585
17775,-11.611881816496972,-11.54449311880027,3.0,-0.06738869769670153
17838,-1.971562585629067,-2.160332955149506,0.0,0.18877036952043902
17863,-9.000089043211974,-8.667315948746568,2.0,-0.3327730944654057
17920,-23.762160782226605,-21.112938205862708,2.0,-2.649222576363897
17932,-8.188669435348343,-7.508861381660259,1.0,-0.6798080536880837
17991,-21.77546070315853,-21.4723552267,7.0,-0.3031054764585299
18119,-43.90673026275482,-43.625343919743194,13.0,-0.2813863430116257
18187,-15.920988981699482,-15.513409560225012,4.0,-0.4075794214744697
18267,-11.333720173346682,-10.80867822320665,2.0,-0.5250419501400323
18268,-24.910687733827352,-24.93275745402298,8.0,0.022069720195627696
18345,-19.355506357534082,-19.00829011606886,5.0,-0.34721624146522245
18402,-13.349824818619274,-12.722215737161482,3.0,-0.6276090814577913
18519,-13.46204697912738,-12.90189078628394,3.0,-0.56015619284344
18566,-11.976249144910575,-11.89163652421996,3.0,-0.08461262069061526
18853,-50.866545782960245,-51.69156172118698,18.0,0.8250159382267341
18929,-4.171060493572607,-3.5068921201834424,0.0,-0.664168373389165
18945,-40.13489218014383,-41.331043049491875,12.0,1.1961508693480454
19029,-29.754591654968173,-27.623252920506644,7.0,-2.1313387344615293
19200,-32.6861131438436,-32.39654194164013,11.0,-0.28957120220346866
19260,-4.7111212780232945,-5.03778971302206,1.0,0.32666843499876563
19277,-15.768461561268005,-15.412335028193882,4.0,-0.35612653307412323
19293,-30.59687349162544,-30.6195834012262,12.0,0.022709909600759914
19325,-252.36059388202978,-273.9098678033807,108.0,21.549273921350903
19532,-45.77241178700554,-46.3483108608056,16.0,0.5758990738000591
19687,-16.066759220866327,-16.669797208908566,5.0,0.6030379880422387
19734,-10.647832603705636,-10.609404540568915,2.0,-0.038428063136720425
19792,-5.141015930249167,-5.0778921221287145,1.0,-0.06312380812045237
19814,-20.798368845498356,-20.60812376079336,6.0,-0.19024508470499413
19905,-7.207580215236074,-7.622145802562416,2.0,0.41456558732634186
20014,-10.05684128055817,-12.998124782396424,3.0,2.941283501838253
20026,-30.95006068677074,-29.79167000810051,7.0,-1.15839067867023
20107,-21.319830572528712,-22.299418707575224,6.0,0.9795881350465123
20293,-31.31243965630027,-31.747658519428505,9.0,0.43521886312823455
20416,-13.404647296913852,-13.963846952329272,4.0,0.5591996554154193
20426,-25.322463763972216,-24.88621561115037,7.0,-0.4362481528218467
20473,-5.462156954632323,-4.623052167049461,0.0,-0.8391047875828619
20569,-1.2566555094303018,-1.232697588993874,0.0,-0.02395792043642775
20598,-128.86434634361217,-121.17142641731682,58.0,-7.692919926295346
20768,-18.92836069145539,-11.902957597786989,0.0,-7.0254030936684
20776,-21.34951823078148,-21.02959325896788,6.0,-0.31992497181360235
20888,-11.07926909737447,-10.344066063564254,2.0,-0.7352030338102153
20971,-46.16253842937531,-45.319713788842,16.0,-0.8428246405333084
20981,-8.56620488751725,-8.883413334013664,2.0,0.317208446496414
21033,-24.37625300349268,-24.45429301222566,8.0,0.07804000873298023
21056,-0.006689023043556581,-0.2303456911123479,0.0,0.2236566680687913
21277,-12.36343551457843,-12.259749500946745,3.0,-0.10368601363168573
21339,-77.30085373162302,-70.04391546495019,15.0,-7.256938266672833
21403,-6.885404125963145,-5.664972059314208,1.0,-1.2204320666489368
21455,-18.21030013458651,-18.55036494655993,5.0,0.34006481197342
21600,-32.96842618243081,-32.38652571423567,12.0,-0.5819004681951441
21659,-19.222794789189216,-19.05711076152699,6.0,-0.1656840276622269
21720,-25.570621243113163,-25.653639672859143,8.0,0.08301842974598017
21817,-10.683463668444968,-10.528264023421784,1.0,-0.15519964502318473
21867,-9.11632828049453,-8.968033619731463,2.0,-0.1482946607630673
22023,-42.13245327423116,-42.52763648631354,17.0,0.3951832120823795
